City,Country,AvgTemp,Precipitation,AvgSunHours,Humidity,WindSpeed,ClimateZone,PopulationDensity,UrbanizationLevel,GDPperCapita,AQI
Donovanstad,Kenya,31.434910410625275,194.816790926056,5.2736047321166,74.97428545175259,6.062567118906572,Tropical,6157.81295339702,85.95954470991687,60325.97423150087,304.171181524137
New Kevinshire,United States Virgin Islands,36.26306601687246,150.6500961755368,8.507438609516122,82.3428997320806,5.262251398216858,Tropical,7548.306098285859,81.79519001120315,115235.23107356862,116.67829854878684
Andersonport,New Zealand,36.31814311127023,154.2754265427234,8.761935052940665,84.13554433770892,7.202728149430381,Tropical,6904.16620632459,98.2165252937263,123792.11508895538,204.89584912888162
Jonestown,Romania,15.841399649950489,102.59117684112134,0.8616590103880357,60.49173832917603,1.7528549352767708,Subtropical,2766.211450355491,61.467281349192056,72310.00952052197,65.61605469255534
Johnview,Argentina,16.616287140946138,116.83021390969603,8.54328427811787,60.442471030579945,18.739156460621256,Subtropical,2129.9481090862937,73.26292497950418,58681.135386281065,79.44313333418717
Wallsborough,Russian Federation,12.032954711310595,71.87374610118646,7.514741510451476,43.31422339394184,11.076044814247526,Temperate,4906.18199795277,36.61953178865245,25049.399274954314,129.7386382250731
West Stevenland,Bahrain,23.98554188527079,106.72073384694872,4.186956944785546,66.47220438299082,6.1104862131604705,Subtropical,9671.319527268948,71.90732740313746,90348.03975004694,313.7820392067858
West Erin,Israel,21.0642905965959,103.16874852363838,3.649303190084471,69.77286380809332,7.939630341485668,Subtropical,1972.401034387664,68.30291307985492,66537.82550342879,330.0599365156793
North Diane,Aruba,15.091970516166297,149.49801161949728,0.348112196340232,75.40814835615586,8.944050810096712,Subtropical,5306.419630964702,68.44384467761355,49675.827376032365,227.7511386661184
Christineview,Gambia,26.54685803253899,160.39431275730138,4.703877775666189,73.340838158019,12.011886667212346,Tropical,6849.256689484203,80.12094086367956,89464.8034796649,106.4371410205175
New Kimton,Afghanistan,-11.966549647703737,47.4899956645962,3.683941291659602,37.490040265775576,10.313588553929955,Polar,682.9002446650118,21.696556226115817,11723.383803795674,21.163397084593687
Jeffreyfort,Bermuda,1.1182596551965625,95.20793472468742,5.178016454017839,50.638664729223294,18.387839464288348,Temperate,3532.275042215021,34.143758794207415,28208.557879904132,141.96392318215067
Annberg,Indonesia,16.01471542866032,116.11769224873615,8.504947397311165,73.6659075321301,9.939269658116604,Subtropical,6270.073559139717,75.70127842092862,73321.00271408133,235.00736240726184
Mcphersonmouth,Samoa,21.635017691080556,140.49372229273175,1.7457828954583563,68.91805412753497,19.84316029646625,Subtropical,5872.369788166944,63.91425280199298,41413.7727714268,209.78463951640043
Amyshire,Tuvalu,15.050615838462187,112.7320327381882,5.759549182217967,65.47253332563332,17.028499154901915,Subtropical,1774.2894132964889,76.4050663788978,113435.12391005593,306.8870156269795
Robinsonburgh,Senegal,14.80330404900776,67.41277335116501,9.514239459398889,48.61716974962245,4.170210287146716,Temperate,4310.992509930287,55.77335272940749,39548.73743474982,204.39525636467212
South Mitchellmouth,Spain,38.5382936001935,151.32661019369098,2.9836150887058133,73.35238432576635,18.611904292878325,Tropical,12778.42532998601,89.67720437728623,56528.30647275201,381.5820769742453
South Stephanie,Reunion,16.608080514174986,134.07513611119646,10.364212626372586,79.94249000315422,2.327327957709522,Subtropical,1513.2422260325743,72.97494227790037,51340.41681238618,54.947400416625094
East Taylorhaven,Italy,20.48733789366586,138.0113929944843,11.19551356788159,68.52362604471946,16.348994169823833,Subtropical,1949.350847149321,68.37939547559048,86777.63310702979,264.20723934594037
Port Maria,Isle of Man,21.918951976926934,129.7819370303922,1.354075309002193,69.02774048659352,7.612465869531602,Subtropical,6270.289154853513,69.16057233167737,64008.50109144704,299.3848726645573
West Andrew,Korea,32.578785586717856,159.07177175448987,1.3884059330898424,70.73342853867086,17.55948640890139,Tropical,8687.711637401004,82.46494916265102,87859.47130877113,147.414977366226
Williamsstad,Spain,-8.757822666118635,36.285975419418,7.742423955342133,44.68274890929422,17.361133802149006,Polar,66.11362784417705,28.82948475012131,15020.425546011846,97.50168450986428
Pamelatown,Japan,21.519612595026004,123.57880942750792,6.206279864029929,63.27247642383338,16.118508002352424,Subtropical,5899.10398870889,65.13294414372191,34809.08456996191,124.64682277372552
Stacyton,Niue,37.39686199161612,179.1520780484846,10.842930888362751,84.7280403013128,15.800608726141228,Tropical,10372.095747937166,86.15358178955897,81486.25886567643,414.47366472180164
Timothyhaven,Cayman Islands,29.800744015459177,171.0712275296249,9.623422863092,83.2760905524361,6.093582781960816,Tropical,19842.580000764836,98.52119119636531,129718.44295516402,64.0787813649099
Brandymouth,Belarus,11.583671539449861,75.69947445799053,6.02271074189089,48.8892436136797,1.6183856610250436,Temperate,1959.482198081831,45.0017477757326,62338.170628736494,139.91348482942044
Granttown,Guinea-Bissau,2.9807352230125863,89.18265063705715,0.8242861065155602,47.0082325314973,8.059603575303228,Temperate,3544.17687284272,50.246796091624645,29480.125267595125,62.77161204289379
South Jesus,Madagascar,0.08283175685403599,69.8271391160635,1.186445740795711,41.26279568909086,3.4704902997301734,Temperate,3174.0882228886876,37.17199152225089,38598.02442831736,137.72189119082054
East James,Bahamas,17.2426930946056,120.59204570736343,5.381892130118798,75.89619097499859,13.899021778049235,Subtropical,3103.6671283306982,75.0422866539395,106051.987225626,96.91758413272632
Tylerberg,Netherlands Antilles,12.231921426822513,81.10433501139367,3.65485942792025,40.53621804200242,6.921994530755711,Temperate,3214.1755405532613,52.74121263033649,46832.759849644484,82.23540030948381
Lake Eric,Luxembourg,38.432848427443005,194.63358555384875,11.317553154880716,79.49261751499628,19.512204017198297,Tropical,15264.713733880171,83.23389106547974,110664.93757749283,226.78477357914963
Port Mark,New Caledonia,22.12179221347536,117.44341332714977,7.990149867258683,73.87364451562978,12.81944154690664,Subtropical,6739.967276610324,70.25749484610536,44521.86917296775,324.3618004530449
Johnsonland,Holy See (Vatican City State),17.372490874968,146.4764572123913,3.246366950452915,64.4153922557752,16.449611272687218,Subtropical,8380.607518500845,66.41709085499687,95334.72623302805,96.48508253367022
South Kimberly,Christmas Island,10.602860157714257,93.11818543733726,4.283503468137635,69.63167169208094,2.6504934548369685,Temperate,3571.396067919747,52.80016634886296,66075.35933849873,60.67162016582866
Martinezhaven,Tajikistan,18.253996981592678,141.53097038938645,0.9693926389532476,61.64762091231685,17.24028964545245,Subtropical,1374.2106386193439,71.921002315219,103662.21420063154,281.5991863219804
Port Tammyview,Lebanon,10.93510752061481,97.47603118288211,2.996256533954955,52.83319401207587,18.455143810267888,Temperate,3089.1162790809435,39.377940747249006,46332.76370502265,108.39911863884919
East Laura,Vanuatu,30.838025181012448,190.87217808692205,3.825256804925393,86.88340897938394,9.741238376378718,Tropical,19234.71000570502,99.31664639436666,85750.38300989289,457.15780137049046
Patriciaside,Eritrea,25.162564772204476,167.0908675848938,7.703380134549508,86.11340305900106,12.125058755019548,Tropical,7138.348325496734,84.11588753978843,120973.88576993062,97.55470497778352
Kimberlyville,Kuwait,22.46491405118024,148.25134553332563,2.0706448162701294,73.60998604149427,15.29619601805991,Subtropical,5483.169491932382,79.91468904102646,61979.17775929933,272.2434147328904
Lake David,Rwanda,21.496328990472147,106.21486117427723,8.126204393113618,73.09022428562271,3.496772545208251,Subtropical,7203.793708924212,68.70524559313108,57174.61750410662,106.35270798102158
Perkinsland,Georgia,38.58072964628896,162.97117167156463,1.4117922692277314,81.70708728793504,10.051321529268849,Tropical,10732.092122488539,94.83132216933659,113874.24995117444,114.31175529256939
West Amyville,Andorra,26.369300151792004,168.98462040836336,10.72951332834402,87.36542561026518,7.973260555446262,Tropical,13320.977049235315,90.93354529794624,115059.69703912143,325.12674121415967
Ashleymouth,Brazil,23.49223410494178,136.54337376018222,7.517238690257097,65.46519053996418,2.9274798432449822,Subtropical,3270.807343627184,78.41382801557239,112084.99894740756,248.6957905723486
Cindyburgh,Bangladesh,11.569055200289187,57.3536740464519,6.929671441070333,51.529799414790446,7.350688445830629,Temperate,2430.780661861997,42.32047899030849,29827.575544782125,164.9112076633437
Shelleyland,Aruba,-29.382465171125926,30.670759796789493,2.247260277236405,36.636283254588065,1.3634461877098714,Polar,44.32597718380572,13.48818534222999,17507.638072887265,25.527491315270556
Harrismouth,Cyprus,21.576128923003434,146.9170228410519,8.890447808326048,79.0172712450082,0.5162381389897397,Subtropical,3769.938147638342,66.90033679849132,82859.14811269908,168.31271449590508
Youngshire,Ireland,20.683086033354716,109.06165330828301,2.832625942578929,63.021157835618006,2.703325783096455,Subtropical,6522.741126904454,61.09465413849972,34444.833419482486,142.02201029689067
Wilsonburgh,Liberia,29.789704563856223,179.5147471257404,9.57651865175995,74.11682420073537,19.262302231783476,Tropical,6151.37092833107,97.68957455193518,86672.45119745663,481.45355202765586
Lake Stevenfurt,Singapore,39.25092950576207,163.40318204114382,9.34745504590073,72.23839238795456,10.99059071790034,Tropical,5062.811654419368,91.07986511006261,71294.17224185029,165.3209125677412
New Kevin,Botswana,15.936747678280925,103.32481336833888,11.272749033757997,68.64669602085203,19.3164432230644,Subtropical,9081.417640993632,64.08484212736857,51555.64183770779,117.06234385514135
Samuelborough,Suriname,18.677158030594335,137.05603246450295,9.392318778386102,78.87231840335198,8.64995756660264,Subtropical,8289.319782726094,68.37390286655369,101394.86589893201,143.2752529970869
East Kurt,Dominica,17.652023676817254,128.7236556589956,4.379342224082958,68.39454633852245,6.2363226617051915,Subtropical,6248.171971896251,64.39269857189137,73586.52152097867,195.79716349995292
South Lisatown,Madagascar,1.1106697760113553,96.32938125807472,6.127826956549705,60.389418480792095,10.122837256804882,Temperate,1741.6521247124608,36.29070832290603,44190.33027424078,59.35172418035156
Wileyview,Madagascar,17.439896433790835,142.09143883791359,7.522428494329174,72.77051895328171,8.790233772658203,Subtropical,7571.995459815243,60.00454076436511,88603.76321164897,277.1492568063391
Benjaminville,Eritrea,39.25910720406334,181.2074453924567,3.210216780391945,75.3949922303398,2.1132936852348783,Tropical,15056.515006953763,90.69118438312617,79554.46859407265,153.77461567205907
Colemouth,Norfolk Island,5.376985928164089,74.6058146539769,9.600619419186808,46.547616635951925,12.816526293804124,Temperate,3958.615989109409,59.29683069968713,77194.9960667982,268.6840673258291
South Brookebury,Anguilla,-0.9027044351401692,20.912151814530944,3.9491765081302286,59.630040239899415,4.320763650191992,Polar,397.9914573144699,19.432989815011908,18160.730691709527,18.765229268289
Edwardstown,Falkland Islands (Malvinas),1.7380358928769457,62.91221941494792,1.5616329373068925,68.49883551850675,12.39175909795659,Temperate,1518.225935014338,49.368077311752344,67611.24419120997,170.54361079023204
Port Samanthabury,Sudan,24.730105547524456,106.98861883131447,0.7142571394588777,67.95188795925588,13.004021847963067,Subtropical,4283.402231870188,78.30003075495054,53295.50641826406,358.72648832351683
Glassmouth,Denmark,18.930977246667602,139.76336559299452,7.920112571775804,65.4843040469734,3.040497062572962,Subtropical,6768.689752888819,76.87758822461858,111294.62179881994,96.81751838472557
North Derrick,Trinidad and Tobago,23.920465551771134,110.08136600238723,3.176536430122748,79.67955295919657,1.2269925422133632,Subtropical,5195.634320148013,74.84584462973893,53797.075611972716,363.5615437435626
New Robert,Spain,12.946551388133903,72.95678781191307,10.21890838100483,63.590350432466565,15.615231721368797,Temperate,3615.594377694864,58.036316421465465,47950.794777048955,147.29472724264323
Port Davidburgh,Ethiopia,21.31138625997263,108.18279714328523,9.269182182787931,68.18668012630086,9.196008475386403,Subtropical,2709.425228118048,63.356291912920575,79587.68188281305,301.30465710228026
East James,Montserrat,22.948113035416483,108.21328989654964,1.3824954177508255,77.88198407358269,1.1632759101095158,Subtropical,7315.644464895315,62.40727152419972,55776.819795821895,221.27685082338456
Charleschester,Antarctica (the territory South of 60 deg S),33.60156832184929,170.47058260956203,6.663374736010311,71.14173712178629,19.897326343395342,Tropical,14627.29275202153,83.909160007368,92989.08573508136,155.83113414521898
New Nicholas,Saint Kitts and Nevis,20.026370931051922,140.7287360115691,11.608486752212748,64.59909211782173,1.1556112199273327,Subtropical,6008.181736139398,61.352094989447664,57951.563162126724,82.663442274326
Camachoburgh,Jersey,9.349471902413368,99.00162876427385,9.950771101768572,42.68233006936779,13.900704577171064,Temperate,1549.9977019219698,39.101566308874,48578.61047526772,72.99510538078535
North Triciamouth,Zimbabwe,4.963470372789738,74.63090469964348,10.466874770725322,52.52742327354785,19.67357850526827,Temperate,3313.9857647950425,53.45672738990669,38934.20520741816,49.10419199756924
Simmonsview,Bangladesh,34.477558182546986,177.602359042599,3.153080394499072,80.62339056002064,4.783602084318512,Tropical,11161.832149994178,83.32458724103317,46533.28127797095,95.60711872795822
Mackville,El Salvador,20.76903884626359,133.25986103481,8.70574090999619,64.26209408050167,2.8449873737439235,Subtropical,4227.594237582322,74.48058377545843,59579.2085029447,72.31856001614027
Jeremymouth,Saint Vincent and the Grenadines,19.92517693818864,126.15327123845597,4.078579847428252,60.62268165769023,2.427698788448578,Subtropical,9202.052710707676,78.5761592137577,76557.43277404548,188.83783614848278
Rebeccahaven,Nicaragua,0.9533752542903545,66.43758051437541,9.936751952222789,66.37354922686494,6.065502951351911,Temperate,3861.85220208063,52.97575931654226,35388.86950358334,216.1465382595744
Wallaceshire,Chad,16.952429877980446,117.94152420617513,1.231826597529503,73.0333365075177,2.020916220212934,Subtropical,1188.4070604405995,68.61071641826074,58648.25443571236,77.95727945957435
Jamieland,Iraq,22.224521152615054,143.8600270406554,8.22136917961847,67.37052687447522,13.843226833882639,Subtropical,3841.958361245464,62.382813439920966,56143.47272930467,67.77530543495831
Morrisland,Ireland,31.726682829674797,171.80632645676585,7.738851835407463,88.73211384589922,1.2458359626012538,Tropical,12344.66114048049,98.32978302231028,54808.21904827342,333.8719219945599
Lake Angelaton,Greece,29.39816157547097,164.72328797709588,3.135817722173158,70.7868708133702,10.188442562995794,Tropical,11231.645008881344,86.55676397700068,93767.5697956543,120.08222572571026
South Scott,Pakistan,17.80772362440856,119.62225537113177,7.585937706169508,77.28716499679274,19.933937077059536,Subtropical,1511.9325799988192,70.24785641464213,97247.15835668048,65.9799599450079
Taylorborough,Nigeria,29.92996818054874,197.42266534810784,10.93057148389645,72.44219828020053,16.279405390120377,Tropical,5360.0756726733325,87.44164509925793,56989.472490397355,109.37363627308451
New Tina,Greece,4.664734825734933,81.67004271583629,7.381989958446334,68.3419606687423,12.304388764620217,Temperate,1484.2125000794263,50.74966955599625,55713.39391605154,236.33061872460308
West Eric,Mexico,35.08777684115557,188.18028970798804,2.2085161242371627,79.0439805656687,6.125072415732234,Tropical,10030.574093261937,95.19647316856776,110879.06446867432,399.50348391574664
West Chelsea,San Marino,15.243159664314538,140.82997197357886,3.6739489623235766,69.46419813383115,12.47791672583277,Subtropical,7898.745845994645,66.9766381491726,61573.94622842791,140.20156240894664
Cantubury,Sweden,36.2856179415652,157.00565878832262,4.218701205751618,88.67750035055809,10.540829278233034,Tropical,7656.233830959347,86.77646964845614,104227.00833474948,299.48238392288533
North Aimeemouth,Cote d'Ivoire,21.454722959071677,121.95674542851091,3.734032181257955,79.36386855829443,8.521667677807429,Subtropical,7318.967087024133,67.49649848699995,61471.19024730422,196.93726937026474
South Cathy,Serbia,16.77110679407049,118.84722147124538,8.212889780027421,63.710510314062425,2.6142075348039895,Subtropical,3982.1699686268535,72.42661248311414,72762.47554242842,256.90148109530287
West Danielle,Thailand,24.40458584352914,123.13398928348032,11.400033364454393,77.37246335911222,17.732084304809334,Subtropical,7080.966119863658,74.37436226524405,37734.05913206546,265.66672333845816
Jameschester,El Salvador,36.873685655887726,193.42339879489563,6.046921959992846,76.32312209953501,8.99569297642645,Tropical,6476.362836520531,99.04124893278005,118029.44848221478,329.73833390767373
Bakerborough,United States Minor Outlying Islands,36.84427214191831,174.37155991247567,9.483084626040489,80.14469617376784,3.8924502364153013,Tropical,19350.806508340247,94.758555379976,110047.15455791335,160.8484933925228
Lake Kimberlyview,Serbia,24.539285770025874,115.0688937082071,11.33262087124224,75.53193705583483,7.355187017545792,Subtropical,4563.4350357635485,62.21207197746322,33495.034132955894,42.02605214109006
Christopherstad,Jersey,24.148643902204483,137.38046900881255,4.493332986453192,75.41843689288103,8.282595050578541,Subtropical,7806.284122801909,60.71180461612953,52713.0308781068,154.8181688680854
Lake Derrick,Uruguay,18.701587002554444,125.13601950462396,0.5553443730236669,76.89566456233776,16.550757911337485,Subtropical,5087.652964630355,79.8866060537143,118154.83400622383,360.2392618138089
Denisestad,Solomon Islands,26.368091545730355,194.72761134470457,9.039619255311557,70.83145718100783,14.672287611228041,Tropical,13990.395875632485,91.9485848514684,84660.4239491898,281.6143939148168
South John,Czech Republic,15.154566165288674,111.61063475734086,8.819883942743223,75.22047981885999,15.386097872826795,Subtropical,4710.51755048499,64.65456697831104,64780.346304707644,274.50775409953496
Porterchester,Iceland,24.283185625877252,144.97872866372842,3.639018932660654,72.52440643262831,0.22062528857294428,Subtropical,9412.569239394708,61.07661049816918,86113.7550995432,303.08104714904096
South Juliaberg,Guyana,4.877749830401205,62.00728093890965,3.2295586059504746,54.022045337496095,8.32307996359523,Temperate,769.7448538758872,58.969169258004015,71780.92158924325,72.90198698732168
New Matthewton,Palestinian Territory,10.94409267507096,53.7931664054332,8.439937887013063,58.40234167632123,9.626883032706473,Temperate,1089.3818434737832,41.80666008318947,45237.738158082684,151.04743679901546
Carolynmouth,Bulgaria,32.41630457053872,189.99276279736577,1.87686158645685,72.96686401924178,0.38384553646113373,Tropical,15929.84426354904,97.61790321089505,126688.9717697993,345.01301326474646
Lake Michelle,Aruba,19.281841483173142,119.19456106866056,10.121378702647563,62.62489755364775,5.196264174900684,Subtropical,3257.911899016302,63.7975065819184,87043.1658643724,313.2329667536787
Port Rebekah,Faroe Islands,24.666548190436696,127.17764305569943,10.32754834434314,60.65052358982504,15.2057964624427,Subtropical,2084.026059969089,60.779156926969286,58158.850273664386,299.95749600662475
Lake Barbaraville,Portugal,24.636199770892528,145.32360554822736,6.796181146388716,78.41695695631374,2.742194114579981,Subtropical,6260.888019335123,67.83621789234343,66147.66351216272,243.53566861735644
New Melissa,Turks and Caicos Islands,-5.0267207759873465,46.63642416770066,2.6256598187693805,58.321780190598396,10.706202629051834,Polar,700.1920552166007,11.828439836342763,10480.600184292953,18.881343014091822
Gonzalezton,Tanzania,23.530094554673603,131.2118997956996,11.388036672216192,72.33300629041476,4.30403744034475,Subtropical,9723.89631055761,76.04803568902648,111540.12088143817,311.3027307947764
Port Susanfurt,Belize,-23.629826679651714,43.30319447502042,2.82337894239559,31.182804341055178,0.24241549287786546,Polar,201.50098952691775,22.513638245227053,26952.56796848645,22.100087564585777
Markmouth,Argentina,25.863381400249665,171.26067522346167,3.708012484283816,89.73260245917695,4.82402915199083,Tropical,9730.456148991761,80.99211816698966,47236.47149603822,325.03326541709305
Riceland,Bolivia,33.24293323485603,151.12346541600587,5.301984592943409,89.30237392872091,19.517475098201075,Tropical,10897.206942410228,85.14125384378417,116044.09126732216,391.29920356233646
Bushborough,Sudan,17.944488920695857,105.8449020354182,6.248759381286586,75.93074581952352,16.03074223765979,Subtropical,4400.552923544679,66.82488899515441,65525.80919947879,148.53504048825187
Mccannview,United Kingdom,31.622957520600657,163.4338679692473,5.466207865561943,70.09879961868819,19.191532886420667,Tropical,8553.859908450851,89.3007266844182,50790.13714812972,298.0732188589509
Lake Gerald,Norfolk Island,18.85097728601925,146.99160618067376,0.0024833817847711,69.630447030251,9.75708087852725,Subtropical,1558.3308726590337,68.88366813756733,72308.3750429476,167.77597551173307
North Michaelmouth,Netherlands Antilles,9.563362070328196,56.44398609553246,10.346357516330611,45.01101838276226,2.19472397355007,Temperate,3226.986352719615,33.92151970769272,31111.60616446606,83.7842115843818
Phillipshaven,Saint Kitts and Nevis,38.31556274137449,177.08171073304334,0.2848634569082793,89.03623570846477,10.95918977947386,Tropical,6454.485064481371,84.53957078943043,116474.34334247952,160.34358327301993
South Anthony,Zambia,13.308191138644897,56.40229194788862,10.578607318829702,69.7350587841093,9.087546691199218,Temperate,4322.50882801581,50.151265777321825,35306.22047141471,197.0735760725423
South Staceyland,Bosnia and Herzegovina,-24.545250983786982,2.2609335053094703,9.87381294054034,51.16725517547066,16.88714165479232,Polar,645.0894364436892,21.01063361192451,27869.86190922478,99.01879934193975
Gilltown,South Africa,23.51136671516857,131.3854026535709,11.240389294371973,62.34616377924789,1.9616516156848918,Subtropical,4053.7474057861073,73.51173547134877,77752.5312774621,347.95889512386935
Lake Laura,Hong Kong,18.169220051562775,116.7452807328543,3.767561402192095,62.50371584405101,9.764822740435564,Subtropical,5553.384888876026,70.1778814013976,38921.37608290799,90.28495196581527
Brendaville,Sierra Leone,7.08322387742924,57.595134675614716,2.1564839964729434,46.950151041503304,3.000973293879685,Temperate,702.4856955594097,51.87929401431619,76358.29513105463,230.15452045175851
Parkerbury,Lebanon,16.694927466860925,106.96360363316936,0.6514383148904659,73.71130574457942,6.493518537801199,Subtropical,2457.3070596899233,77.22891372042648,78203.17531883462,294.8940881013855
West Bradley,French Polynesia,1.7939136890745255,56.94135863247051,8.252912363101794,68.28195322405377,14.747141547755993,Temperate,3803.6806656874082,47.25181720376444,37370.36854683899,77.38752848049845
South Johnathanbury,Israel,30.263725188281178,181.67391099130737,1.8787062184072771,82.78239875631,9.520362587375331,Tropical,7685.474561623757,94.87810374604304,91975.48292638078,76.16631605678064
Wilsonburgh,Nigeria,20.568012624583503,139.70125946351482,2.013977816690252,68.60611789798925,7.517765702915387,Subtropical,6922.919962508428,77.32071350091513,104990.5326543434,131.90818626353632
Robertside,Chad,10.698671808344924,82.04373724016074,2.764715061995829,59.48939946977106,7.889525571400706,Temperate,2035.9339067752346,36.20453679400189,29141.14478240611,166.71961342256844
Isaacbury,Canada,24.361547741607808,131.00363779642566,3.343428706877199,64.01049453400674,9.188935368119733,Subtropical,9979.744501091805,60.198213909823075,41697.88188599181,201.62212087022462
South Johnny,Venezuela,26.756005246414087,162.8943842716601,2.5631590105556974,87.35836589040045,15.700330876741138,Tropical,16962.710679447286,98.3841606210745,61890.64660014746,368.4236893951151
Rebeccahaven,Netherlands,27.144875230792536,156.9678037036412,7.289006822836075,79.09479711267718,17.84169377880469,Tropical,15163.187077756638,88.47540239861847,70590.93133009359,146.62016103888558
Patricialand,Chad,11.411775729253462,59.09400421995724,6.133391320397942,58.232103846365774,19.106693730078565,Temperate,2653.3776646378515,45.13367825008066,57773.27850509656,168.6756901028884
Moralesfort,Cook Islands,21.960297966749728,126.67305459881608,7.8082390979451874,69.83189093482873,15.738067725105902,Subtropical,5065.655283832994,75.56092612966398,73416.9880061531,47.34245482817684
Billmouth,Northern Mariana Islands,20.70061170089365,144.6946291525479,7.704578585647134,61.28417874150268,6.3081379149602546,Subtropical,4192.557010571914,69.21467200483347,50352.400589198616,151.50718330083
New Ronald,Saint Vincent and the Grenadines,36.42265947576208,191.74651183996497,10.261869074211004,80.311920571585,13.762694121730842,Tropical,13203.933139782153,86.8426520022379,57853.27209022044,288.35147922526437
Port Kelseyfurt,Djibouti,15.971764937707686,139.42986056122655,0.4407198556534628,71.63942803828797,8.752062481107838,Subtropical,4606.337501510199,79.77681082607326,66432.50191686353,92.33643673491676
Andersonton,Gibraltar,21.1500722669917,107.58374398663756,6.6925399208074,65.37986808870195,5.093412440921023,Subtropical,2036.3156055568102,69.6646415175087,100311.81524940643,292.8364411753873
Alyssaview,Nigeria,24.900538501042632,115.5861033897774,4.631299078408772,75.95118201274376,16.817431588518453,Subtropical,8949.462412836014,79.73791890776596,67221.19564558388,124.20303935841552
Jasonmouth,Barbados,8.419157963542444,67.28336416619317,9.471175981816785,55.38065533049526,0.7685269792464999,Temperate,4679.867974305045,39.36569209707388,58581.03417627276,135.23158456430144
Vargasfort,Liechtenstein,11.564507699318415,94.8394204953006,2.7426569783526817,46.92009435153276,18.03523984270847,Temperate,1993.8717713113047,42.823995845000674,42191.50494406373,99.49672129773462
East Shelly,Solomon Islands,7.406933945465861,73.69808201314362,7.307420627590082,45.29584096016525,9.229549292494683,Temperate,2594.0162027276874,49.35655727533992,33521.192832432105,157.0622480022341
Rhodesborough,Colombia,16.40084015236524,112.42445699072329,3.235121088275646,66.20723917847147,12.744029536165609,Subtropical,4733.430899692168,75.09138722411473,104462.63931585691,73.85444335911842
Lake Joshuaburgh,Lithuania,20.183296523637367,137.19731462863385,2.8160542179657706,69.10440298163603,13.187078444115654,Subtropical,4485.469702823571,64.97209769226613,62396.30312260867,37.43091924553696
North Davidport,Reunion,-24.497864704396985,1.3183487248626002,3.934043820761078,57.757449522469976,17.902354814130728,Polar,267.22985656089645,18.147310484256646,21952.28145448448,83.35132155310278
Port Brian,Sudan,7.840992440729911,83.37788692605136,0.7629088999977633,46.61458627210526,12.733393643344147,Temperate,561.570866423065,52.356442280725034,77681.85986753312,89.70412710062928
Smithmouth,Iran,23.773730719279556,101.67662173678897,8.956634734460858,60.232410798162014,12.278671695201236,Subtropical,6937.212456374269,70.76789958573916,38934.75394599278,296.4146390076518
Kurtside,Niger,34.27327094974392,199.22010903517761,10.575720725647336,79.7769316051384,1.3330408112137992,Tropical,12126.348093001521,99.23101464275132,59210.60659953013,495.8649566686524
Port Joyce,Christmas Island,26.516840141841854,176.28450911513428,0.2038213140514266,83.33728515092209,10.36816043890408,Tropical,18836.514254841866,88.89704865655082,108495.00232903012,129.0287910625777
Lake Yvette,Turks and Caicos Islands,6.413115275378244,58.61599356008149,7.829308981691881,45.593147864327634,3.003380016340833,Temperate,867.1942400217727,36.966740727040296,28901.52219074114,62.594611533270104
Kerrishire,Georgia,22.407686177542043,128.49448424356584,6.754807955078587,61.44893775589118,14.748675374429713,Subtropical,4978.300788380111,79.84271278957166,54636.47989818943,278.0817127922057
Evansmouth,Estonia,0.3812869011614278,59.61445094043354,10.86472680261221,63.3875342070026,10.24443841625349,Temperate,1663.662160106528,42.1597608194086,22739.3678483064,204.24375624154493
New Adrianbury,South Georgia and the South Sandwich Islands,21.97015740995268,138.12293428703452,8.224322720821885,67.8498711281337,13.604555584167066,Subtropical,6834.101219270615,77.15061215503847,40260.79328082952,356.5256752022947
Lake Rickeychester,Ghana,26.26160209172496,158.58396429241517,5.023019701108033,72.79302509512625,0.8334580120476853,Tropical,6091.024216680026,89.78096800898567,114424.55116161075,248.05941341228922
West Alejandra,Martinique,22.024840839871093,143.83828183808748,6.938352528328095,69.59877669434248,1.6958403209160644,Subtropical,1553.0166111770877,61.947337875824424,39301.46188497883,252.62101287892574
Collinsside,New Caledonia,18.59491151219755,117.10408743579538,1.5265738118386416,72.00041096238607,14.326467761253646,Subtropical,8323.510093500048,74.12743993619992,71734.65183542388,82.34493654323006
North Isabellaview,Reunion,1.6183714048995668,52.043430813323944,1.945801442821681,50.5037577750019,1.4416867199734673,Temperate,625.3350836948348,38.074847129748875,42106.85217923496,186.50856605543632
Lake Neil,Malawi,0.47143778530101377,58.44675315360823,2.686043355970331,41.73528029690189,1.425134555305172,Temperate,3341.188967217129,35.95894841585607,33382.55450842225,174.0265510960661
Castillomouth,Djibouti,35.5145369718868,163.61536632596844,5.797081129933675,70.59947179745356,0.242169504697749,Tropical,9209.01219856874,87.03299744683811,45875.671926990755,107.64069760224014
Erinhaven,Uzbekistan,17.935918442644933,141.06286523360063,3.2018893283442087,65.83325157418606,19.1300279659896,Subtropical,9464.535575914624,66.91159171741626,85881.12850985244,123.61274630781112
South Gabrielland,Togo,26.091445095462902,150.91953382737333,1.2065326631648885,76.15859883182382,14.75016718918014,Tropical,10249.06780356071,98.19096946024277,50127.788440019554,93.34990808677077
West Kimberly,Liberia,23.093611554785134,105.53158684776037,6.222101353453464,73.89963772253085,7.065028170041283,Subtropical,6838.888475434474,60.13964523760696,75889.6105767832,103.60432263028258
